51.408484,-1.7013326,'Hornet Oak',https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=23054, A live Oak With ‘ancient’ status. (The tree is publicly accessible.)
51.84964817,0.98425805,Alresford Grange Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=201826, A live Pedunculate oak With ‘ancient’ status. (The tree is publicly accessible but not on open land - check the surroundings.)
56.68389546,-5.782944108,An Darach air Creag a' Chaisteil,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=228026, A live Sessile oak With ‘ancient’ status. (The tree is publicly accessible under the Scottish Outdoor Access code.)
51.5981594,0.325016754,Ancient Downy Birch of Thorndon,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=14220, A live Downy birch With ‘ancient’ status. (The tree is publicly accessible.)
51.859953,0.24317114,Ancient Hornbeam,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=129885, A live Hornbeam With ‘ancient’ status. (The tree is publicly accessible.)
51.8911604,-0.0067104,Ancient hornbeam coppice,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=257160, A live Hornbeam With ‘ancient’ status. (The tree is publicly accessible but not on open land - check the surroundings.)
51.86422396,0.244748151,Ancient multiple cuckoo oak tree,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=23097, A live Pedunculate oak With ‘ancient’ status. (The tree is publicly accessible.)
51.446512,-0.63531167,Ancient Tree Hunt Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=1455, A live Pedunculate oak With ‘ancient’ status. (The tree is on private land but visible.)
51.44478617,-0.556568405,Ankerwycke Yew,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=2121, A live Common yew With ‘ancient’ status. (The tree is publicly accessible.)
52.94342254,-1.203910934,Arbour Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=2862, A live Pedunculate oak With ‘ancient’ status. (The tree is publicly accessible.)
56.783058,-5.729836,Ash at Kinlochmoidart,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=183717, A live Common ash With ‘ancient’ status. (The tree is publicly accessible under the Scottish Outdoor Access code.)
51.992712,0.80092084,Ash Pollard,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=180380, A live Ash With ‘ancient’ status. ((Check access before visiting!))
51.67652512,0.046438,Asunder,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=274492, A live Hornbeam With ‘ancient’ status. (The tree is publicly accessible.)
51.446663,-0.63901986,Attenborough Tree,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=14938, A live Pedunculate oak With ‘ancient’ status. (The tree is publicly accessible.)
51.391334,-1.6764368,Ayers Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=20295, A live Oak With ‘ancient’ status. (The tree is publicly accessible.)
52.36781818,-1.492099163,Baginton Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=80148, A live Pedunculate oak With ‘ancient’ status. (The tree is publicly accessible.)
56.083353,-4.5412892,Balmaha Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=2021, A live Sessile oak With ‘ancient’ status. (The tree is on private land but visible.)
-8.333041798,115.1881736,Bayan Tree,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=257264, A live Other With ‘ancient’ status. (The tree is publicly accessible but may be subject to opening times / entrance fees.)
52.9412,-0.59076694,Belton Burr Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=75877, A live Pedunculate oak With ‘ancient’ status. (The tree is publicly accessible but may be subject to opening times / entrance fees.)
54.55773544,-5.93364191,Belvoir park forest,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=13627, A live Beech With ‘ancient’ status. (The tree is publicly accessible.)
50.907869,-1.1477228,Bere Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=95029, A live Sessile oak With ‘ancient’ status. (The tree is on private land but visible.)
51.39038844,-1.694829502,Big Belly Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=2733, A live Sessile oak With ‘ancient’ status. (The tree is publicly accessible.)
51.94030721,1.082827251,Big Foot,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=194415, A live Pedunculate oak With ‘ancient’ status. (The tree is publicly accessible.)
51.668931,0.043154635,Bill,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=9350, A live Common beech With ‘ancient’ status. (The tree is publicly accessible.)
56.561223,-3.5756434,Birnam Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=2422, A live Pedunculate oak With ‘ancient’ status. (The tree is publicly accessible under the Scottish Outdoor Access code.)
56.561397,-3.5761388,Birnam Sycamore,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=2423, A live Common sycamore With ‘ancient’ status. (The tree is publicly accessible under the Scottish Outdoor Access code.)
52.06935524,1.271710808,Black Tile Sycamore,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=234768, A live Common sycamore With ‘ancient’ status. (The tree is publicly accessible.)
50.87088339,-1.143586592,Boarhunt Yew,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=11300, A live Common yew With ‘ancient’ status. (The tree is publicly accessible.)
51.905666,-1.7399265,Bourton Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=94865, A live Pedunculate oak With ‘ancient’ status. (The tree is on private land but visible.)
51.26590752,-0.551474201,Bowers Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=12303, A live Pedunculate oak With ‘ancient’ status. (The tree is publicly accessible but may be subject to opening times / entrance fees.)
52.72520671,-0.421252379,Bowthorpe Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=142, A live Pedunculate oak With ‘ancient’ status. (The tree is publicly accessible but may be subject to opening times / entrance fees.)
51.401886,-1.6882939,Braydon Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=22945, A live Oak With ‘ancient’ status. (The tree is publicly accessible.)
52.512423,-3.2931225,Brimmon Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=96586, A live Oak With ‘ancient’ status. (The tree is on private land but visible.)
51.39974,-1.6929084,Bruce Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=23002, A live Oak With ‘ancient’ status. (The tree is publicly accessible.)
52.7999,-3.1194892,Bryn y Groes Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=5346, A live Oak With ‘ancient’ status. (The tree is on private land but visible.)
51.969441,-0.47878913,Bunyans Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=43203,A dead (but still significant) Oak With ‘ancient’ status. (The tree is on private land but visible.)
51.88895316,0.310437087,Burry Maiden Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=9456, A live Pedunculate oak With ‘ancient’ status. (The tree is on private land but visible.)
52.05466296,1.402529897,Bussock Lane Ash,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=249169, A live Common ash With ‘ancient’ status. (The tree is publicly accessible but not on open land - check the surroundings.)
52.287298,-2.8210763,Buster,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=23561, A live Oak With ‘ancient’ status. (The tree is publicly accessible but may be subject to opening times / entrance fees.)
55.757873,-4.0190556,Cadzow Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=112896, A live Oak With ‘ancient’ status. (The tree is publicly accessible.)
52.837558,-3.1109565,Cae Du Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=452, A live Oak With ‘ancient’ status. (The tree is on private land but visible.)
53.08084459,-2.995756107,Caer Alyn Yew,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=44328, A live Common yew With ‘ancient’ status. (The tree is on private land but visible.)
51.55385,-0.63303974,Cage Pollard,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=7879, A live Common beech With ‘ancient’ status. (The tree is publicly accessible.)
55.4623358,-2.553717532,Capon Tree,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=5320, A live Sessile oak With ‘ancient’ status. (The tree is publicly accessible under the Scottish Outdoor Access code.)
50.983851,-0.35607682,Castle Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=5832, A live Pedunculate oak With ‘ancient’ status. (The tree is on private land but visible.)
52.02942815,1.123809475,Cathedral of limes,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=221192, A live Small leaved lime With ‘ancient’ status. (The tree is publicly accessible.)
54.266629,-1.6029701,Catherine Parr Oak.,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=6611, A live Pedunculate oak With ‘ancient’ status. (The tree is publicly accessible but may be subject to opening times / entrance fees.)
54.075706,-2.7204076,Caton Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=4904,A dead (but still significant) Oak With ‘ancient’ status. (The tree is publicly accessible but not on open land - check the surroundings.)
52.986636,-1.9009018,Chained Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=3251, A live Oak With ‘ancient’ status. (The tree is publicly accessible but may be subject to opening times / entrance fees.)
51.96464046,-1.641536004,Chastleton Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=133545, A live Pedunculate oak With ‘ancient’ status. (The tree is on private land but visible.)
52.929563,-3.077458,Chirk castle Sweet Chestnut,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=179, A live Sweet chestnut With ‘ancient’ status. (The tree is publicly accessible but may be subject to opening times / entrance fees.)
53.74465849,-2.97377491,Clifton Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=195270, A live Sessile oak With ‘ancient’ status. (The tree is publicly accessible but may be subject to opening times / entrance fees.)
51.87514076,0.691171016,Coggeshall Beech,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=217724, A live Common beech With ‘ancient’ status. (The tree is publicly accessible.)
52.115254,-0.8130965,Cook's Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=55734, A live Pedunculate oak With ‘ancient’ status. (The tree is publicly accessible but may be subject to opening times / entrance fees.)
54.568469,-1.9659406,Cooper House Rowan,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=4153, A live Rowan With ‘ancient’ status. (The tree is publicly accessible but may be subject to opening times / entrance fees.)
50.427216,-4.1524495,Coplestone Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=155945, A live Oak With ‘ancient’ status. (The tree is publicly accessible.)
56.055023,-3.5650522,Corstophinense sycamore,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=25895, A live Common sycamore With ‘ancient’ status. (The tree is publicly accessible under the Scottish Outdoor Access code.)
57.497651,-3.729093,Coulmony Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=5039, A live Sessile oak With ‘ancient’ status. (The tree is publicly accessible under the Scottish Outdoor Access code.)
50.97027645,-1.813107165,Courting Tree,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=132233, A live Common yew With ‘ancient’ status. (The tree is publicly accessible but not on open land - check the surroundings.)
55.77218,-3.9798414,Covenanters Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=257, A live Sessile oak With ‘ancient’ status. (The tree is publicly accessible.)
52.01246094,-0.369574556,Cow Bridge Ash,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=231, A live Common ash With ‘ancient’ status. (The tree is publicly accessible.)
51.89528843,0.914698714,Cowdray Willow,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=180548, A live Willow With ‘ancient’ status. (The tree is publicly accessible but not on open land - check the surroundings.)
53.00119141,-3.975253646,Criafolen Cwmorthin Uchaf,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=260019, A live Rowan With ‘ancient’ status. (The tree is publicly accessible.)
51.512857,-0.792881137,Cricketers Walnut,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=227795, A live Common walnut With ‘ancient’ status. (The tree is on private land but visible.)
51.36022998,-2.117818492,Cromwell's Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=46782, A live Pedunculate oak With ‘ancient’ status. (The tree is on private land but visible.)
56.34817,-3.4126379,Cromwell's Tree,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=2421, A live Sweet chestnut With ‘ancient’ status. (The tree is publicly accessible under the Scottish Outdoor Access code.)
51.23606897,-0.513022109,Cross Yew,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=12233, A live Common yew With ‘ancient’ status. (The tree is publicly accessible.)
51.20939385,-0.010343125,Crowhurst Yew,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=6733, A live Common yew With ‘ancient’ status. (The tree is publicly accessible.)
52.308233,-1.8329856,Crowley's Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=5806, A live Pedunculate oak With ‘ancient’ status. (The tree is publicly accessible.)
52.19450903,0.127009495,CUBG Cork oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=247705, A live Cork oak With ‘ancient’ status. (The tree is publicly accessible but may be subject to opening times / entrance fees.)
57.31105,-2.8799501,Culloden ash,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=102883, A live Ash With ‘ancient’ status. (The tree is on private land but visible.)
51.638754,-2.8621956,Curley Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=14536, A live Oak With ‘ancient’ status. (The tree is publicly accessible.)
52.27586549,-3.838663485,Dafydd ap Gwilym's Yew,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=12810, A live Common yew With ‘ancient’ status. (The tree is publicly accessible.)
51.6183286,0.2320906,Dagnam ancient oak pollard ,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=250647, A live Pedunculate oak With ‘ancient’ status. (The tree is publicly accessible.)
51.6186906,0.2280565,Dagnam coppice field maple,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=250630, A live Field maple With ‘ancient’ status. (The tree is publicly accessible.)
51.62027289,0.234056692,Dagnam Park ancient burred hollow maiden ,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=256905, A live Pedunculate oak With ‘ancient’ status. (The tree is publicly accessible.)
51.62010695,0.233736254,Dagnam Park ancient oak pollard ,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=256904, A live Pedunculate oak With ‘ancient’ status. (The tree is publicly accessible.)
51.714237,0.56230873,Danbury ancient hollow oak pollard,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=9368, A live Pedunculate oak With ‘ancient’ status. (The tree is publicly accessible.)
51.715099,0.55989625,Danbury ancient sweet chestnut,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=9403, A live Sweet chestnut With ‘ancient’ status. (The tree is publicly accessible.)
51.714426,0.5618851,Danbury Facilities Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=9182, A live Pedunculate oak With ‘ancient’ status. (The tree is publicly accessible.)
52.20815851,1.469964643,Deadman's Lane Ancient Oak Tree,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=211087, A live Pedunculate oak With ‘ancient’ status. (The tree is publicly accessible but not on open land - check the surroundings.)
52.14247801,0.577202571,Denston Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=242007, A live Pedunculate oak With ‘ancient’ status. (The tree is publicly accessible but not on open land - check the surroundings.)
50.86150673,-4.219828365,"Devil Stone Oak, Shebbear Oak",https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=178025, A live Oak With ‘ancient’ status. (The tree is publicly accessible.)
54.93359043,-2.508178164,Diamond Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=94958, A live Sessile oak With ‘ancient’ status. (The tree is on private land but visible.)
53.61752861,-2.077589324,Dick Hill,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=256759, A live Common hawthorn With ‘ancient’ status. (The tree is publicly accessible.)
51.78440707,-2.781895544,Dingestow Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=10480, A live Oak With ‘ancient’ status. (The tree is on private land but visible.)
52.27615301,-3.061643267,Discoed Yew,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=4059, A live Common yew With ‘ancient’ status. (The tree is publicly accessible.)
51.992786,-0.60471268,Domesday Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=3, A live Pedunculate oak With ‘ancient’ status. (The tree is on private land but visible.)
51.491946,-0.41684818,Domesday Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=16126, A live Pedunculate oak With ‘ancient’ status. (The tree is publicly accessible.)
51.152522,0.92534263,"Domesday Oak",https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=25604, A live Pedunculate oak With ‘ancient’ status. (The tree is publicly accessible but may be subject to opening times / entrance fees.)
51.61057634,0.222194319,Dorking Road Ancient Oak Tree ,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=263426, A live Pedunculate oak With ‘ancient’ status. (The tree is publicly accessible.)
51.876995,0.95807638,Dragon Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=180248, A live Pedunculate oak With ‘ancient’ status. (The tree is publicly accessible but not on open land - check the surroundings.)
56.16981,-4.9120774,Drimsynie Sycamore,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=2009, A live Common sycamore With ‘ancient’ status. (The tree is publicly accessible.)
51.79297142,-2.385195053,Drive Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=10767, A live Pedunculate oak With ‘ancient’ status. (The tree is on private land but visible.)
51.552151,-0.63381186,Druid's Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=5311, A live Pedunculate oak With ‘ancient’ status. (The tree is publicly accessible.)
52.141981,-3.3823179,Duhonw Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=183386, A live Pedunculate oak With ‘ancient’ status. (The tree is publicly accessible but not on open land - check the surroundings.)
51.8939282,0.323450938,Dunmow Football Club Ancient Oak Tree,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=253456, A live Pedunculate oak With ‘ancient’ status. (The tree is publicly accessible but may be subject to opening times / entrance fees.)
51.83128936,0.249028854,Dunmow Road Ancient Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=253309, A live Pedunculate oak With ‘ancient’ status. (The tree is publicly accessible but not on open land - check the surroundings.)
51.82988447,0.248208908,Dunmow Road Ancient Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=240095, A live Pedunculate oak With ‘ancient’ status. (The tree is publicly accessible but not on open land - check the surroundings.)
51.8323983,0.2501426,Dunmow Road Ancient Oak ,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=253312, A live Pedunculate oak With ‘ancient’ status. (The tree is publicly accessible but not on open land - check the surroundings.)
51.8301311,0.24832146,Dunmow Road Ancient Oak Tree,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=253305, A live Pedunculate oak With ‘ancient’ status. (The tree is publicly accessible but not on open land - check the surroundings.)
51.83114288,0.248728563,Dunmow Road Ancient Oak Tree no 3,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=253308, A live Pedunculate oak With ‘ancient’ status. (The tree is publicly accessible but not on open land - check the surroundings.)
51.8329658,0.2507591,Dunmow Road Really Ancient Oak Tree ,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=253314, A live Pedunculate oak With ‘ancient’ status. (The tree is publicly accessible but not on open land - check the surroundings.)
49.22922233,-2.072911396,Durrell's Ancient Sweet Chestnut ,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=265186, A live Sweet chestnut With ‘ancient’ status. (The tree is publicly accessible but may be subject to opening times / entrance fees.)
52.14066895,-3.024616636,Eardisley Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=46, A live Pedunculate oak With ‘ancient’ status. (The tree is publicly accessible.)
53.31321457,-2.961089798,Eastham Old Yew,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=162273, A live Common yew With ‘ancient’ status. (The tree is publicly accessible.)
52.22012,0.085928565,Eddington Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=96156, A live Oak With ‘ancient’ status. (The tree is on private land but visible.)
52.46818567,-2.260503144,Elliot`s Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=274185, A live Pedunculate oak With ‘ancient’ status. (The tree is publicly accessible but not on open land - check the surroundings.)
54.28169,-2.8719103,Fairies Cave Lime,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=28189, A live Small leaved lime With ‘ancient’ status. (The tree is on private land but visible.)
57.23338877,-3.634978407,Fairy tree,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=209713, A live Scots pine With ‘ancient’ status. (The tree is publicly accessible under the Scottish Outdoor Access code.)
51.1136416,-0.983887866,Farringdon Yew,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=14144, A live Common yew With ‘ancient’ status. (The tree is publicly accessible.)
56.598142,-4.050867,Fortingall Yew,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=4010, A live Common yew With ‘ancient’ status. (The tree is publicly accessible but may be subject to opening times / entrance fees.)
54.747631,-2.006291,Fossil Tree of Stanhope,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=166448,A dead (but still significant) Other With ‘ancient’ status. (The tree is publicly accessible.)
50.863996,-2.468287,Fox Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=9140, A live Pedunculate oak With ‘ancient’ status. (The tree is on private land but visible.)
51.264228,-0.92816551,Frenchman's Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=21314, A live Pedunculate oak With ‘ancient’ status. (The tree is publicly accessible but not on open land - check the surroundings.)
51.61366885,0.406232899,Frithwood Lane Ancient hornbeam coppice,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=193327, A live Hornbeam With ‘ancient’ status. (The tree is publicly accessible but not on open land - check the surroundings.)
52.593843,-2.7135678,Frodesley Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=79641, A live Pedunculate oak With ‘ancient’ status. (The tree is publicly accessible but not on open land - check the surroundings.)
56.571221,-3.559457,Fungarth Beech,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=8237, A live Common beech With ‘ancient’ status. (The tree is publicly accessible under the Scottish Outdoor Access code.)
52.52994522,-2.960151799,Furniture oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=185280, A live Sessile oak With ‘ancient’ status. (The tree is on private land but visible.)
52.652895,-3.1587476,Giant Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=402,A dead (but still significant) Sessile oak With ‘ancient’ status. (The tree is publicly accessible but may be subject to opening times / entrance fees.)
51.795781,0.08601005,Gilston Park Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=69090, A live Pedunculate oak With ‘ancient’ status. (The tree is on private land but visible.)
56.619537,-3.0001908,Glamis Horse Chestnut,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=166409, A live Common horse chestnut With ‘ancient’ status. (The tree is publicly accessible but may be subject to opening times / entrance fees.)
52.87131257,-3.650626782,Glan Llyn Yew,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=11067, A live Common yew With ‘ancient’ status. (The tree is on private land but visible.)
56.602282,-4.2450332,Glen Lyon Ash,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=153611, A live Ash With ‘ancient’ status. (The tree is publicly accessible under the Scottish Outdoor Access code.)
55.604976,-2.8953217,Glenkinnon Oak or Caddonfoot oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=139360, A live Sessile oak With ‘ancient’ status. (The tree is publicly accessible under the Scottish Outdoor Access code.)
52.12243461,0.451835792,Glyn's Ash,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=240859, A live Common ash With ‘ancient’ status. (The tree is publicly accessible.)
51.75433831,0.134267098,Glyn's Hawthorn,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=239975, A live Common hawthorn With ‘ancient’ status. (The tree is publicly accessible.)
52.76305916,0.818915685,Godwick,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=178407, A live Oak With ‘ancient’ status. (The tree is publicly accessible.)
51.151396,-2.6856541,Gog,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=28784,A dead (but still significant) Pedunculate oak With ‘ancient’ status. (The tree is publicly accessible but may be subject to opening times / entrance fees.)
52.82285521,-1.812879762,Gospel Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=167164, A live Pedunculate oak With ‘ancient’ status. (The tree is on private land but visible.)
49.19943244,-2.086558802,Grainville ancient veteran hawthorn ,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=247187, A live Common hawthorn With ‘ancient’ status. (The tree is publicly accessible.)
49.19941966,-2.086589706,Grainville ancient veteran hawthorn coppice ,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=247197, A live Common hawthorn With ‘ancient’ status. (The tree is publicly accessible.)
49.19940618,-2.086611423,Grainville ancient veteran holly,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=247198, A live Holly With ‘ancient’ status. (The tree is publicly accessible.)
51.88673456,1.029224473,Great Bromley Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=194612, A live Pedunculate oak With ‘ancient’ status. (The tree is publicly accessible.)
51.814846,-2.4757908,Great Chestnut,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=112468, A live Sweet chestnut With ‘ancient’ status. (The tree is on private land but visible.)
51.772201,-2.9456083,Great Fire Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=97884, A live Oak With ‘ancient’ status. (The tree is on private land but visible.)
51.714389,0.43161583,Great Oak,https://ati.woodlandtrust.org.uk/tree-search/tree?treeid=9178, A live Pedunculate oak With ‘ancient’ status. (The tree is publicly accessible.)
