latitude,longitude,label,link
51.16990143,-0.77272665,Frensham Little Pond,https://www.nationaltrust.org.uk/visit/surrey/frensham-little-pond
51.65007,-5.04454,Freshwater West And Gupton Farm,https://www.nationaltrust.org.uk/visit/wales/freshwater-west-and-gupton-farm
55.2361814018851,-6.51236356575038,Giants Causeway,https://www.nationaltrust.org.uk/visit/northern-ireland/giants-causeway
54.9208554352064,-1.72094516005075,Gibside,https://www.nationaltrust.org.uk/visit/north-east/gibside
53.2012810225628,-4.20122794999579,Glan Faenol,https://www.nationaltrust.org.uk/visit/wales/glan-faenol
53.9402988057414,-1.10363855084597,Goddards,https://www.nationaltrust.org.uk/visit/yorkshire/goddards
50.1343442147069,-5.37142169928188,Godolphin,https://www.nationaltrust.org.uk/visit/cornwall/godolphin
50.7337222178747,-2.85903654456198,Golden Cap,https://www.nationaltrust.org.uk/visit/dorset/golden-cap
53.3113763929635,-3.41095264804197,Graig Fawr,https://www.nationaltrust.org.uk/visit/wales/graig-fawr
52.9148091030321,-0.638611695880101,Grantham House,https://www.nationaltrust.org.uk/visit/nottinghamshire-lincolnshire/grantham-house
50.3824777514059,-3.58253771606454,Greenway,https://www.nationaltrust.org.uk/visit/devon/greenway
51.5460704309247,-0.956746716509746,Greys Court,https://www.nationaltrust.org.uk/visit/oxfordshire-buckinghamshire-berkshire/greys-court
51.9683386442343,-1.92820073708934,Hailes Abbey,https://www.nationaltrust.org.uk/visit/gloucestershire-cotswolds/hailes-abbey
51.4442112755969,-0.314824488957473,Ham House And Garden,https://www.nationaltrust.org.uk/visit/london/ham-house-and-garden
50.9131131427895,-2.2229974646538,Hambledon Hill,https://www.nationaltrust.org.uk/visit/dorset/hambledon-hill
52.2730713287036,-2.08254128138724,Hanbury Hall,https://www.nationaltrust.org.uk/visit/worcestershire-herefordshire/hanbury-hall
53.1702464791148,-1.30402072867524,Hardwick,https://www.nationaltrust.org.uk/visit/peak-district-derbyshire/hardwick
50.6859151526669,-2.55034380661357,Hardy Monument,https://www.nationaltrust.org.uk/visit/dorset/hardy-monument
50.7310519102328,-2.38668131884818,Hardys Cottage,https://www.nationaltrust.org.uk/visit/dorset/hardys-cottage
53.2900683474359,-2.19025538620892,Hare Hill,https://www.nationaltrust.org.uk/visit/cheshire-greater-manchester/hare-hill
51.2614476453058,-0.467989770962456,Hatchlands Park,https://www.nationaltrust.org.uk/visit/surrey/hatchlands-park
51.8583598507825,0.230620410828829,Hatfield Forest,https://www.nationaltrust.org.uk/visit/essex-bedfordshire-hertfordshire/hatfield-forest
52.2438632945219,-2.22641850168232,Hawford Dovecote,https://www.nationaltrust.org.uk/visit/worcestershire-herefordshire/hawford-dovecote
52.9971935923403,-1.94844405911627,Hawksmoor,https://www.nationaltrust.org.uk/visit/shropshire-staffordshire/hawksmoor
52.0865433104598,-1.73309136365234,Hidcote,https://www.nationaltrust.org.uk/visit/gloucestershire-cotswolds/hidcote
51.0307451084168,-1.13902777488866,Hinton Ampner,https://www.nationaltrust.org.uk/visit/hampshire/hinton-ampner
50.8950653918811,-2.20518226817862,Hod Hill,https://www.nationaltrust.org.uk/visit/dorset/hod-hill
51.2006410275185,-0.325326198870724,Holmwood Common,https://www.nationaltrust.org.uk/visit/surrey/holmwood-common
51.6541521390437,-0.760705705681494,Hughenden,https://www.nationaltrust.org.uk/visit/oxfordshire-buckinghamshire-berkshire/hughenden
51.2554611822316,0.258803703598505,Ightham Mote,https://www.nationaltrust.org.uk/visit/kent/ightham-mote
52.9618744616059,-1.53502306902688,Kedleston Hall,https://www.nationaltrust.org.uk/visit/peak-district-derbyshire/kedleston-hall
50.7803826632409,-3.4151126751558,Killerton,https://www.nationaltrust.org.uk/visit/devon/killerton
50.8303400156951,-2.05771708501062,Kingston Lacy,https://www.nationaltrust.org.uk/visit/dorset/kingston-lacy
52.2242439434918,-1.84639710741851,Kinwarton Dovecote,https://www.nationaltrust.org.uk/visit/warwickshire/kinwarton-dovecote
50.9255949592505,-3.48095475139753,Knightshayes,https://www.nationaltrust.org.uk/visit/devon/knightshayes
51.2671031991188,0.202942449152543,Knole,https://www.nationaltrust.org.uk/visit/kent/knole
51.4090368247567,-2.11908821194729,Lacock,https://www.nationaltrust.org.uk/visit/wiltshire/lacock
50.4397568553306,-4.69024119118186,Lanhydrock,https://www.nationaltrust.org.uk/visit/cornwall/lanhydrock
51.4745242623686,-3.33163664832725,Lanlay Meadows,https://www.nationaltrust.org.uk/visit/wales/lanlay-meadows
50.6385196219247,-4.36247635916551,Lawrence House,https://www.nationaltrust.org.uk/visit/cornwall/lawrence-house
51.4586897402233,-2.635926367512,Leigh Woods,https://www.nationaltrust.org.uk/visit/bath-bristol/leigh-woods
51.1825829140143,-0.363792348594254,Leith Hill,https://www.nationaltrust.org.uk/visit/surrey/leith-hill
50.1518705338127,-5.68584963594035,Levant Mine And Beam Engine,https://www.nationaltrust.org.uk/visit/cornwall/levant-mine-and-beam-engine
50.8083659196829,-2.80073671715753,Lewesdon Hill,https://www.nationaltrust.org.uk/visit/dorset/lewesdon-hill
55.6696401932007,-1.78364661107485,Lindisfarne Castle,https://www.nationaltrust.org.uk/visit/north-east/lindisfarne-castle
53.1269554287694,-2.25195838854077,Little Moreton Hall,https://www.nationaltrust.org.uk/visit/cheshire-greater-manchester/little-moreton-hall
49.9633805994352,-5.20142799139527,Lizard Point,https://www.nationaltrust.org.uk/visit/cornwall/lizard-point
52.2234210580607,-4.21812525599849,Llanerchaeron,https://www.nationaltrust.org.uk/visit/wales/llanerchaeron
51.7759541292686,-0.98987526186798,Long Crendon Courthouse,https://www.nationaltrust.org.uk/visit/oxfordshire-buckinghamshire-berkshire/long-crendon-courthouse
51.1090579031809,-0.786035048996901,Ludshott Commons,https://www.nationaltrust.org.uk/visit/hampshire/ludshott-commons
51.1782891735467,-4.6699355188877,Lundy,https://www.nationaltrust.org.uk/visit/devon/lundy
50.6326542097657,-4.12499329836806,Lydford Gorge,https://www.nationaltrust.org.uk/visit/devon/lydford-gorge
53.3357843094849,-2.05392593669513,Lyme,https://www.nationaltrust.org.uk/visit/cheshire-greater-manchester/lyme
52.4590252161447,-0.555854109276431,Lyveden,https://www.nationaltrust.org.uk/visit/leicestershire-northamptonshire/lyveden
51.5187358395042,-0.773457001882038,Maidenhead And Cookham Commons,https://www.nationaltrust.org.uk/visit/oxfordshire-buckinghamshire-berkshire/maidenhead-and-cookham-commons
51.8929267777068,-2.44961720051704,May Hill,https://www.nationaltrust.org.uk/visit/gloucestershire-cotswolds/may-hill
52.1217149739134,-1.88506832096182,Middle Littleton Tithe Barn,https://www.nationaltrust.org.uk/visit/worcestershire-herefordshire/middle-littleton-tithe-barn
54.5452966384815,-5.95316147583424,Minnowburn,https://www.nationaltrust.org.uk/visit/northern-ireland/minnowburn
50.9503913506348,-2.70785716725731,Montacute House,https://www.nationaltrust.org.uk/visit/somerset/montacute-house
51.4029286792276,-0.186891260926049,Morden Hall Park,https://www.nationaltrust.org.uk/visit/london/morden-hall-park
52.9912976696291,-4.43575414495013,Morfa And Nant Bach,https://www.nationaltrust.org.uk/visit/wales/morfa-and-nant-bach
51.7021989052353,-0.172557790761668,Morven Park,https://www.nationaltrust.org.uk/visit/essex-bedfordshire-hertfordshire/morven-park
50.9076767835771,-4.55522838531203,Morwenstow,https://www.nationaltrust.org.uk/visit/cornwall/morwenstow
52.6372575115263,-2.09959956369224,Moseley Old Hall,https://www.nationaltrust.org.uk/visit/shropshire-staffordshire/moseley-old-hall
51.0423286927275,-1.55648067795932,Mottisfont,https://www.nationaltrust.org.uk/visit/hampshire/mottisfont
54.3801638801399,-1.31090405426842,Mount Grace Priory,https://www.nationaltrust.org.uk/visit/yorkshire/mount-grace-priory
54.5553973341948,-5.59753348097107,Mount Stewart,https://www.nationaltrust.org.uk/visit/northern-ireland/mount-stewart
53.3146856813334,-1.11525812340046,Mr Straws House,https://www.nationaltrust.org.uk/visit/nottinghamshire-lincolnshire/mr-straws-house
52.1316930103492,-4.64544135276665,Mwnt,https://www.nationaltrust.org.uk/visit/wales/mwnt
51.6344422503052,-2.31523957182503,Newark Park,https://www.nationaltrust.org.uk/visit/gloucestershire-cotswolds/newark-park
51.7216401138908,0.725441449871222,Northey Island,https://www.nationaltrust.org.uk/visit/essex-bedfordshire-hertfordshire/northey-island
53.6544241158085,-1.3827435860792,Nostell,https://www.nationaltrust.org.uk/visit/yorkshire/nostell
51.5845607273425,-1.02141063518835,Nuffield Place,https://www.nationaltrust.org.uk/visit/oxfordshire-buckinghamshire-berkshire/nuffield-place
