51.955806222646025, -3.7881628727460472,The Physicians Of Myddfai,http://antiq.wiki/?s11-l13993,The Physicians of Myddfai, known for their medical book of remedies, were believed to have been of Fairy origin. Their supernatural mother, the Fairy lady of Llyn y Fan from Carmarthenshire, provided them with medical prescriptions.
51.881772242640494, -3.741712154010529,Llyn Y Fan Fach.,http://antiq.wiki/?s11-l14896,Llyn y Fan Fach, located on the Black Mountain between Carmarthenshire and Breconshire, is famous in Welsh fairy lore. On the first of August each year, people gather at the lake to witness the Fairy Lady of the Lake appearing to comb her hair.
51.84969447533564, -3.1449943020907436,The Tale of Richard the Tailor and the Mysterious Hare,http://antiq.wiki/?s8-l5057,A hunting party chases a hare that mysteriously vanishes at the inn of Richard the Tailor, suspected of using magical tricks to lure them into staying. Walter Jones, one of the hunters, experiences a supernatural ordeal that leads him to reform his ways after returning to the inn disheveled and disoriented.
55.39959688312744, 10.464482449075106,The Elle-Maids,http://antiq.wiki/?s1-l4120,A man in Aasum, near Odense, encounters two mysterious maidens by a hill and promises to return after accepting a drink from them. Haunted by this encounter, he becomes mentally unsettled, repeatedly states he must go back, and eventually loses his sanity before dying.
56.28, 10.57,The Elle-Maid near Ebeltoft,http://antiq.wiki/?s1-l4153,A farmer's boy near Ebeltoft encounters an Elle-maid and succumbs to her enchantment, resulting in a three-day disappearance. Upon his return, although he initially refuses human food, his father's insistence breaks the enchantment, yet the boy never fully regains his senses.
58.71, 11.42,The Musicians of Gärun Hill,http://antiq.wiki/?s1-l4281,In Tanum, near Gärun, locals once reported sounds of musicians emanating from a hill, where fiddlers could gain extraordinary skills if they promised salvation. Alternatively, failing to make this promise led to the heartbreaking sound of violins being broken within the hill.
54.47352671846722, 13.38511292378374,The Lost Bell,http://antiq.wiki/?s1-l8585,A shepherd's boy named Fritz Schlagenteufel finds a silver bell belonging to a creature from the underground people and eventually exchanges it for a magical shepherd's staff offered by the creature in disguise. The staff brings prosperity to Fritz, who rises from being a shepherd to becoming a wealthy landowner, securing his family's prosperity.
55.192895753517384, -1.9351075352047262,Ainsel,http://antiq.wiki/?s1-l12731,A little boy insists on staying up past his bedtime in a Northumberland cottage, which leads to a playful encounter with a fairy named Ainsel who visited him through the chimney. Their playful interaction turns chaotic when the boy accidentally injures Ainsel, prompting a humorous misunderstanding with the fairy's mother.
45.04330646781058, 3.1151323842762966,Tales of Fées and Legendary Monuments,http://antiq.wiki/?s1-l19512,La Tioul de las Fadas, a fascinating structure of granite stones located in Pirols, Haute Auvergne, is said to have been created by a Fée who carried massive rocks on her spindle to build a shelter while tending her sheep. According to tradition in Périgord, Roque Brun in the forest of La Double was constructed by a Fée to serve as her husband's tomb, and she cursed anyone who dared disturb it, a tale still recounted by local peasantry.
52.47275846694445, -8.828458632907399,The Legend of Knockfierna,http://antiq.wiki/?s2-l385,Carroll O'Daly, known for his fearless and skeptic attitude towards fairies, encounters a mysterious farmer while traveling near Knockfierna, a mountain believed to be home to these mystical beings. Driven by curiosity, Carroll follows the farmer to the mountain top, only to have a stone hurled back at him, leading to his disfigurement and newfound caution around fairy lands at night.
52.412103139216285, -7.933023648688114,The Legend of Knockgrafton,http://antiq.wiki/?s2-l515,Lusmore, a kind-hearted hunchback, had his hump magically removed by fairies after he cleverly added to their song, transforming him into a well-shaped man. Later, another man named Jack Madden who tried the same feat without understanding the tune's rhythm ended up with Lusmore's old hump added to his own, leading to his demise.
52.167282441628785, -8.221136895293983,The Confessions of Tom Bourke,http://antiq.wiki/?s2-l1373,Tom Bourke, a wealthy farmer living between Kilworth and Lismore, holds a unique supernatural gift allowing him to communicate with fairies, known as the 'good people,' which he uses to heal others occasionally. Despite his shrewd business acumen and love for money, Tom values this otherworldly ability highly and uses it with discretion, sharing tales of these mystical interventions only in the right company.
