61.21791	-149.90058	Hotel Captain Cook	https://www.valerievalise.com/haunted-places-in-anchorage/
61.21884	-149.89163	The Historic Ancorage Hotel	https://www.valerievalise.com/haunted-places-in-anchorage/
52.63211	1.29847	Maids Head Hotel	https://en.wikipedia.org/wiki/Maids_Head_Hotel
-35.30694	149.13388	Hotel Kurrajong	https://en.wikipedia.org/wiki/Hotel_Kurrajong
14.5798	120.9781	Luneta Hotel	https://en.wikipedia.org/wiki/Luneta_Hotel
14.58319	120.97429	Manila Hotel	https://en.wikipedia.org/wiki/Manila_Hotel
15.03017	73.99477	Sina Hotel	https://en.wikipedia.org/wiki/Sina_Hotel
16.40722	120.60805	Hyatt Terraces Hotel	https://en.wikipedia.org/wiki/Hyatt_Terraces_Hotel
18.92258	72.83315	Taj Mahal Palace Hotel	https://en.wikipedia.org/wiki/Taj_Mahal_Palace_Hotel
22.56159	88.35109	Grand Hotel (Kolkata)	https://en.wikipedia.org/wiki/Grand_Hotel_(Kolkata)
27.70888	-82.7375	Don CeSar Hotel	https://en.wikipedia.org/wiki/Don_CeSar_Hotel
29.4247	-98.4864	Menger Hotel	https://en.wikipedia.org/wiki/Menger_Hotel
3.42539	101.7942	First World Hotel	https://en.wikipedia.org/wiki/First_World_Hotel
30.26805	-97.74166	Driskill Hotel	https://en.wikipedia.org/wiki/Driskill_Hotel
30.4601	78.0617	Savoy Hotel - Mussoorie	https://en.wikipedia.org/wiki/Savoy_Hotel,_Mussoorie
31.4424	-109.914	Copper Queen Hotel	https://en.wikipedia.org/wiki/Copper_Queen_Hotel
33.45055	-112.07416	Hotel San Carlos (Phoenix)	https://en.wikipedia.org/wiki/Hotel_San_Carlos_(Phoenix)
35.1982	-111.647	Hotel Monte Vista	https://en.wikipedia.org/wiki/Hotel_Monte_Vista
36.4084	-93.7373	Crescent Hotel (Eureka Springs - Arkansas)	https://en.wikipedia.org/wiki/Crescent_Hotel_(Eureka_Springs,_Arkansas)
36.505	-104.921	St. James Hotel (Cimarron - New Mexico)	https://en.wikipedia.org/wiki/St._James_Hotel_(Cimarron,_New_Mexico)
38.9314	-74.9243	Congress Hall (Cape May hotel)	https://en.wikipedia.org/wiki/Congress_Hall_(Cape_May_hotel)
40.38333	-105.51833	Stanley Hotel	https://en.wikipedia.org/wiki/Stanley_Hotel
42.5228	-70.8902	Hawthorne Hotel	https://en.wikipedia.org/wiki/Hawthorne_Hotel
43.03913	-87.9057	The Pfister Hotel	https://en.wikipedia.org/wiki/The_Pfister_Hotel
45.5006	-73.5678	Queen Elizabeth Hotel	https://en.wikipedia.org/wiki/Queen_Elizabeth_Hotel
46.20055	-112.0925	Boulder Hot Springs Hotel	https://en.wikipedia.org/wiki/Boulder_Hot_Springs_Hotel
48.4218	-123.368	The Empress (hotel)	https://en.wikipedia.org/wiki/The_Empress_(hotel)
49.28383	-123.12095	Hotel Vancouver	https://en.wikipedia.org/wiki/Hotel_Vancouver
49.88777	-97.13666	Fort Garry Hotel	https://en.wikipedia.org/wiki/Fort_Garry_Hotel
51.16416	-115.56166	Banff Springs Hotel	https://en.wikipedia.org/wiki/Banff_Springs_Hotel
51.51777	-0.14361	Langham Hotel	https://en.wikipedia.org/wiki/Langham_Hotel
52.1236	-1.64003	Ettington Park Hotel	https://en.wikipedia.org/wiki/Ettington_Park_Hotel
53.33893	-6.25609	Shelbourne Hotel	https://en.wikipedia.org/wiki/Shelbourne_Hotel
53.5403	-113.489	Hotel Macdonald	https://en.wikipedia.org/wiki/Hotel_Macdonald
58.30027	-134.405	Alaskan Hotel and Bar	https://en.wikipedia.org/wiki/Alaskan_Hotel_and_Bar
51.44112	-2.55999	Arnos Manor Hotel	https://www.facebook.com/story.php?story_fbid=659241216895058&id=100084275556096&rdid=YBwHEV6X9RfLEHJW	A 2024 article recounts the haunting at Arnos Manor Hotel, where a phantom nun, who reportedly died by suicide and was secretly entombed, is said to appear in room 160 alongside specters of a maid and an old man; paranormal activities such as uncanny noises and objects moving are frequent occurrences.
52.08515	-0.71806	The Bull Inn	https://www.facebook.com/100084275556096/posts/621670973985416/?rdid=aLtlz3xnKG5m9KEw	Frequent paranormal activity, including sightings of a woman in white and unexplained movements of objects, has been reported at an inn on Tickford Street, creating an eerie atmosphere with unaccounted-for open fridge doors and breaking glasses.
51.60774	-0.556	The Greyhound Inn	https://www.facebook.com/100084275556096/posts/523440757141772/?rdid=hvlEpt2fIsLiFALL	The mysterious occurrences at a specific room and the surrounding area are linked to ghostly presences, including sensations of coldness and an unseen dog, alongside sightings of a phantom coach and horses that vanish outside The Greyhound Inn.
51.64718	-0.57641	The Ivy House	https://www.facebook.com/story.php?story_fbid=pfbid0seVNz6MBykL7nXrNSUvzWgZdS6p41xD32EZJhoRvzSTK9ewJqLsuomDXFq4eBZHTl&id=100084275556096	The Ivy House, located in Chalfont Saint Giles, is reputedly haunted by the spirit of a stable boy who died in an accident, with ongoing paranormal activity reported in the form of cold spots, footsteps, and mysterious scents of tobacco smoke, adding an eerie legacy to its past role in transporting prisoners for execution.
52.08695	-0.72125	The Swan Revived Hotel	https://www.facebook.com/UKHauntedHotels/posts/pfbid02CQBCjGRbs9Xkh6qShoSLUpTmT4xYd9TNmtvHNPcMrzwkUxrDRSBnsKFkmzQTHzqxl	A ghostly grey figure believed to be a soldier from either the First World War or the English Civil War has been sighted roaming, linked to a tragic tale involving a failed rendezvous leading to a woman's death and the soldier's subsequent demise; additional phenomena include guests experiencing unsettling physical encounters during their stay.
51.62896	-0.58327	White Hart	https://www.facebook.com/story.php?story_fbid=pfbid02vht7jksUk9Cvxt8sreB2F1W1mAfVkptRFtNpkAVtSGkyTn9vbV2hzQP3jdesmX4Ul&id=100084275556096	At **The White Hart** in Chalfont Saint Giles, the ghostly echoes of a former landlord's violin playing from the 1920s are occasionally heard, keeping the past alive with its mysterious music.
52.32232	-0.17579	The Black Bull	https://www.facebook.com/100084275556096/posts/pfbid0n8AX3jWuy7sT1vZN6Ean7uddKE5pJfpG6QdvSSmknogLXV7APhpuWbtKtZ1bKhpql/	Unexplained paranormal occurrences at The Black Bull include reported sightings of a phantom highwayman and various poltergeist activities, such as cold changes, tankards rattling, and a mysteriously locked bathroom door with no apparent means of entry or exit.
52.57454	-0.24195	The Bull Hotel	https://www.facebook.com/UKHauntedHotels/posts/pfbid0pugvpEtff8JTp2VVVE5eyimNgk39jEevh6yCHxa91X9N6GFJCavLpQGfaMA3ZEydl	Guests and staff frequently encounter unexplainable phenomena, such as the jingling of keys, cold spots, and a sensation of being brushed past, linked to the hotel's eerie connection to the ghost of a pet dog, evidenced by mysterious muddy pawprints appearing on bedding.
52.19303	0.26645	The Carpenter's Arms	https://www.facebook.com/story.php?story_fbid=pfbid02ZV9bfm6VqJz6J1r3H1vrDRsgVN6rZqr4L9HkwVofBkpqCicHq6SzxCPDhhBmB78il&id=100084275556096	Guests have reported eerie sounds of footsteps and mysterious knocks at a guest room door, suggesting possible paranormal activity.
52.45446	0.04985	The Cross Keys Hotel	https://www.facebook.com/story.php?story_fbid=381265194692663&id=100084275556096	Reports suggest that patrons have repeatedly encountered a spectral brownish dog within the premises, adding a mysterious and supernatural element to the location's ambiance.
52.3232	-0.07327	The Golden Lion Hotel	https://www.facebook.com/story.php?story_fbid=pfbid02Bj9eUWmu3EXMWMADV54bfQuL5Hg75rtiSrt34Ke1TGjU7mJoAWxWiUK3toBXSvYal&id=100084275556096	The Golden Lion Hotel is rumored to be haunted, with sightings of a green lady in rooms 12 or 13, a Civil War soldier in room 15, and the apparition of Oliver Cromwell in the corridor on the 13th day of each month, alongside reports of poltergeist-like activity.
52.57838	-0.41256	The Haycock Manor Hotel	https://www.facebook.com/100084275556096/posts/446937928125389/?rdid=sGGmsUNJlFXXgXGO	The Haycock Manor Hotel, located in Wansford, has historical significance as a stopover for Mary Queen of Scots on her way to her execution, and is reputedly haunted, with reports of ghostly sightings and mysterious sounds.
52.22364	0.04025	Madingley Hall	https://www.facebook.com/100084275556096/posts/pfbid036wVxVtKyVKDyniZr332eyZpLPTNif2gNuPhmPaMT9ek2ctbquc7gYuBLaL4TiKETl/	Madingley Hall is reputedly haunted by several specters, including the distressed ghost of Ursula Hynde on Christmas Eve, mourning her son's destruction of a church, and other apparitions such as "Old Lady Cotton
52.55392	-0.27923	Orton Hall Hotel & Spa	https://www.facebook.com/UKHauntedHotels/posts/pfbid025pNusyWc8GhrezGUHyggXMhVVDmaafzAsuqf11rSzx6hmFEW8efzRFodcuq8cFW9l	Orton Hall Hotel & Spa, located in Orton Longueville, Peterborough, was once a prisoner of war camp during World War II, and it is rumored to be haunted by a White Lady, who is known for unsettling guests by gently touching them with cold hands.
52.32878	-0.07726	Slepe Hall Hotel	https://www.facebook.com/story.php?story_fbid=pfbid0c1Vs4KaGiPiNy3w8fnzEgkvZZ4FkUTkC8LC3e6RE2YH9N3uu2ERtAnmWSHTUqL7il&id=100084275556096	The Slepe Hall Hotel, formerly a girl's school, is rumored to be haunted by the spirit of a former lodger who hanged herself, with occasional poltergeist-like activities reported by some visitors.
53.41628	-2.45623	The Black Swan	https://www.facebook.com/UKHauntedHotels/posts/pfbid02XffAqRQ4G4Cumg3NYarsumQqqwrogwNkzBipoD35YKNSMJzEXx41VX4MmaZwMWJql	During the "Weird Weekend 2022" convention, attendee Steve Jones relayed eerie experiences shared by the manager of The Black Swan, involving mysterious disturbances like an unexplained pounding on a door, a dark shape blocking light, and a chilling sensation of breath on his ear, all occurring while the venue was seemingly empty.
53.24083	-2.53708	Hartford Hall	https://www.facebook.com/UKHauntedHotels/posts/pfbid02vtW99hfANBj23N9YRfrQDWzYudQ1pvQaCD6zSmHQPrxVgTFqF4kd5B4ym6SBNbDel	Hartford Hall, located at 81 School Lane, Northwich, CW8 1PW, is rumored to be haunted by the apparition of a nun, with staff and guests attributing various unexplained events to her presence, a nod to the site's history as a former nunnery.
53.19308	-2.89291	The Pied Bull	https://www.facebook.com/story.php?story_fbid=pfbid0o49rjbrDaUb8eri7Jsds3zgvxAeNsQnQSwk4WyKGUf48RNQBpLi16aX5XWzbG2yUl&id=100084275556096	The Pied Bull is reportedly haunted by the ghost of a chambermaid in rooms 8 and 9, and the spirit of John Davies in the cellar, where he died after falling down the steps in the late 17th century. An additional specter originating from the stable block is said to cause disturbances like turning beer pumps on and off and creating cold drafts.
50.4748	-4.73614	Bodmin Jail Hotel	https://www.facebook.com/100084275556096/posts/pfbid0Xooo5k1fvktCKALPc876QkXUAWVcJCa1pD5NEvwyDDe7FBo52JGDghjWdXt29Wz6l/	The Bodmin Jail Hotel is reputedly haunted with multiple ghostly sightings, including the spectre of Matthew Weeks, executed for Charlotte Dymond's murder, and the presence of other figures like an old lady and crying children. Visitors also report sensory experiences such as the smell of cigar smoke, sound of footsteps, and mysterious rattling keys.
50.14865	-5.05693	The Falmouth Hotel	https://www.facebook.com/100084275556096/posts/495310359954812/?rdid=Zf6mLRD2KmGLhtiq	Legend has it that a worker who died while brewing beer in the basement of the Falmouth Hotel during Victorian times haunts the space, which now serves as the snooker room, though sightings of his ghost are unconfirmed in recent years.
50.21106	-5.47939	Harbour View House	https://www.facebook.com/100084275556096/posts/pfbid0PPUMhLWvXLzWMveUnsEXbiUbrgHtjCsR8foFtLXVshtynLAb2Y2AQ7irnDPk7x9Zl/	The former Regent Hotel, now Harbour View House in St Ives, is reputed to be haunted, with sightings of various apparitions including a 19th-century dressed elderly man, a smiling military officer, a maid, and a stable boy, alongside reports of mysterious noises and poltergeist-like occurrences.
50.56243	-4.56602	The Jamaica Inn	https://www.facebook.com/100084275556096/posts/pfbid02Q7EoVaVFHHX9r3YxxeuJGuh6rfPMFwjqk5KQxcivLz9YSPvTtYbwEJBvQbRyDDGDl/	The Jamaica Inn is reputedly haunted by numerous spirits, including a spectral highwayman, a murdered gentleman, and various apparitions like a mysterious lady and a green-cloaked man, with phenomena ranging from phantom conversations in unfamiliar languages to objects moving inexplicably, particularly within the inn's highly active rooms 3, 4, 5, and 6.
50.35294	-4.45673	Jolly Sailor Inn	https://www.facebook.com/100084275556096/posts/pfbid0ujZh4daQs7cQNHS3Emh8ncqp1xn8FEmq1LGL7Y6ozcqy1conrFXdgNVUtQCJkcSPl/	A spectral white hare, linked to a tragic suicide, is known for its mysterious vanishing act at a particular location, while sightings of a spectral coachman in historic attire adds to the eerie tales of the area.
50.51629	-4.8381	Molesworth Arms	https://www.facebook.com/story.php?story_fbid=pfbid02ZyCmRhetsideQ8rQAaixwtysY79HtRietdBHYdYE6xee4mn6XoVrD9mRr3fcYV3al&id=100084275556096	The Molesworth Arms is known for eerie occurrences, including sightings of a phantom coach with a headless coachman in the courtyard on New Year's Eve, and instances where guests have experienced spontaneous appliance activity like kettles boiling without cause and televisions emitting sound while turned off.
50.1179	-5.536	Union Hotel	https://www.facebook.com/100084275556096/posts/pfbid022mLenvjFB1FX4wGQy6NGAo6Y9NdgBr3cEnay4MAeKjLFNJmP8AjwyjcVD2qsz3SMl/	The Union Hotel, located on Chapel Street in Penzance, is famously known for its ghostly folklore involving sightings of a "Grey Lady
53.05327	-1.80479	Ilam Hall YHA	https://www.facebook.com/100084275556096/posts/pfbid02unGNss7JsJHsfVfeH75WUJQLSeUGsnZ9h7TZFqs2iW8mzPjanEBUU3SaMxqT316Jl/	Ilam Hall is said to be haunted by a spectral white lady who roams the hallways, and a ghostly coach with horses that makes its presence known visually at night and audibly during the day, accompanied by mysterious footsteps and noises emanating from the stable block after dark.
53.30215	-1.47434	The Manor House Hotel	https://www.facebook.com/100084275556096/posts/374623042023545/	The former site of four interconnected cottages is haunted by the ghost of an elderly woman, whose presence is felt through gentle touches and the mysterious movement of small objects and kitchenware within the property.
53.28452	-1.67066	The Miners Arms	https://www.facebook.com/UKHauntedHotels/posts/pfbid0V9AY9eK5Go88FQZVAc8L54mc4EH28tQRSznrzSLFjKUYCciFtMeDyUVuLhwt4pAPl	The Miners Arms in Eyam is famed for its ghostly activity, with tales of a former landlady's spirit, unexplained noises, and apparitions of two young girls believed to have perished in a 17th-century fire, adding to its haunted reputation.
53.27511	-1.65544	The Moon Inn	https://www.facebook.com/story.php?story_fbid=pfbid092AfFhCSh5mccZXQofiMmLcaBSxfFwkpn6N11oQeM1rfKtsAEPJGkeccrNSSJVNLl&id=100084275556096	A Scottish pedlar from the 18th century, who faced animosity for his business practices in Eyam, was murdered by locals at an inn after reporting them for operating without a licence, leading to their closure.
53.29796	-1.73625	The Queen Anne	https://www.facebook.com/story.php?story_fbid=pfbid0327heaoMe1YMjf3afT9dwoDr27hYvRQUz66fd3GxXyVzTX6ozDxR7PCWuP5Bgix2fl&id=100084275556096	The Queen Anne in Hucklow is reputedly haunted by the ghost of a former landlord who tragically passed away in the cellar.
52.81104	-1.48123	The Staff Of Life	https://www.facebook.com/100084275556096/posts/pfbid02wrGxQ1eodySKzRBNyqM81VzFaz7Eh41zAVwfiHUGQBdBbWMhtqcsBfqDr3ddE3HXl/	The Staff Of Life, located at 7 High Street, Ticknall, is allegedly haunted by a former landlady named Mrs Soar, who is said to linger as a ghost, tidying up after the patrons.
50.36611	-4.13417	Admiral MacBride	https://www.facebook.com/100084275556096/posts/pfbid02VoHD2k6Bc7PHmUGwHdV5fu4FrqYvoGnLkrei88oisuZ5Du7b9KuvjPXkWh61urZtl/	The Admiral MacBride holds tales of historical hauntings, featuring encounters with mysterious black shadows and unexplained noises at night, linked to a legend of a woman murdered in the cellar centuries ago.
50.40168	-4.05656	Boringdon Hall Hotel and Spa	https://www.facebook.com/100084275556096/posts/pfbid027RnE2xTt2AbGB1qBkv3PZUHJYTdfW1gNesHSYWRHGD5yFTkgc68LnuS3PYimdXd9l/	Boringdon Hall Hotel and Spa is renowned for its paranormal activity, with various apparitions such as Lady Jane Grey, Sir Francis Drake, and John Parker reportedly seen, alongside unexplained phenomena like footsteps, cold spots, and ghostly figures of a lady and child, particularly in rooms 15, 16, and 17.
50.5014	-4.0643	The Burrator Inn	https://www.facebook.com/100084275556096/posts/668945152591331/?rdid=siwRwUK1uvplJ0or	The ghost of a former postmistress, dressed in black and holding keys, is said to haunt a portion of the Burrator Inn in Dousland, having once served as a post office.
50.64627	-4.10564	Castle Inn	https://www.facebook.com/story.php?story_fbid=pfbid0otDzKSwFCsVz9WRsDX8k5MMGomsjnAMQW6SK2PB6AeEf2CT7aPVQKoQAugktoA3Jl&id=100084275556096	Guests at an establishment in Lydford have reported encounters with paranormal phenomena, including the ghost of a former gaoler haunting room 6 and a mysterious 'shifting white mist
50.72388	-3.53512	City Gate	https://www.facebook.com/story.php?story_fbid=pfbid0iPAWqcnJjT9jEoLphtPbd6y8H3QKPRvvda8B6GvZgwc33sxfa8UhWA86RyKU3WQsl&id=100084275556096	Reports at the location indicate paranormal activity characterized by a chilling wind despite outdoor warmth, ghostly sounds including screaming and howling dogs, and inexplicable atmospheric disturbances such as flickering lights and strange music, particularly around 3 am; furthermore, cats display distress near the site of a tragic historical incident involving a former landlord's demise.
50.62912	-3.61973	The Cridford Inn	https://www.facebook.com/UKHauntedHotels/posts/pfbid02cyvYsvDdHfADdXrv2dM8BshQCRqu3QN7N3NTj6xdPvBxeqkMJp8KUDWBRptm5E2l	The Cridford Inn in Trusham is reputedly haunted by two specters: a Cavalier from the Civil War era and a phantom nun.
50.85791	-3.51355	Fisherman's Cot	https://www.facebook.com/story.php?story_fbid=pfbid0W2JidkScQHNgadd2oHiKMjzShDdq1KxbQmK5hkD7C6M837U7abafig6trPM1pgenl&id=100084275556096	At Fisherman's Cot in Bickleigh, Tiverton, the notable presence of a young lady's "raucous laughter" is occasionally heard near the bar, suggesting a lively and spirited atmosphere.
50.43134	-3.68488	King William IV	https://www.facebook.com/story.php?story_fbid=481687334650448&id=100084275556096&rdid=942fqMEM4oOPtTBD	An establishment on Fore Street in Totnes, Devon, is said to be haunted by the ghost of an elderly cook named Bill and experiences occasional poltergeist activity.
50.72554	-3.5333	Mercure Exeter Rougemont Hotel	https://www.facebook.com/100084275556096/posts/pfbid0Sc8Vk1j8L2GkhKj4VKZfX4CiARiDoHqw4SWorEZQtGafZsn19k8e5UWetjNLRtbVl/	The Mercure Exeter Rougemont Hotel is reportedly haunted by the 'Grey Lady
50.72021	-3.52937	Mercure Exeter Southgate Hotel	https://www.facebook.com/100084275556096/posts/373014552184394/	Guests and staff at the Mercure Exeter Southgate Hotel have reported sightings of a "strange old cart" visible to passersby yet invisible to those within the car park, coupled with mysterious shuffling noises and inexplicable cries coming from the storeroom, intriguing experiences possibly linked to its location on a former graveyard site.
50.48881	-3.66601	The Old Church House	https://www.facebook.com/UKHauntedHotels/posts/pfbid02ayw896boeCWqHGtPDBbyrB7cehcoqjkN3W1Ve87dGsykkQbjMpsMNvK2gGxXVQbkl	Visitors and owners of a particular location have frequently encountered paranormal occurrences, including sightings of spectral monks and mysterious figures, unexplained loud noises, and movements of objects, all contributing to its haunted reputation.
50.58148	-3.73682	The Rock Inn	https://www.facebook.com/story.php?story_fbid=pfbid035QANSzCRXcEUuimL6y3J4W5wvfv4XMPKEBrkUoXEDDT2zVeaAvBjmD2EpT3CQ4CZl&id=100084275556096	The Rock Inn, located in Haytor Vale, is known for paranormal activity, including electrical interference, mysterious noises upstairs, and sightings of a ghost named Belinda, a former employee allegedly murdered due to a love affair, whose spectral presence once prompted a bodyguard to fire a shot at the apparition.
50.35155	-3.57843	The Royal Castle Hotel	https://www.facebook.com/story.php?story_fbid=pfbid02mBcxFx9GtPoiJ5j5bvrys4ZBNxezMgtNz66gnjQ4XiLrr6C4thedpeRKN8fyD24Rl&id=100084275556096	The Royal Castle Hotel in Dartmouth is reputed for autumnal paranormal activity, featuring auditory phenomena of a ghostly coach and horses near the old entrance and reports of poltergeists and dueling apparitions in the courtyard.
50.72334	-3.53201	The Turks Head	https://www.facebook.com/story.php?story_fbid=pfbid031HQCvkzCuKfmCXrRk8eFH66LePutXzjtECFnbz7BKChXqNdznynEtjxYR8yQ74Fkl&id=100084275556096	The haunting at The Turks Head involves a red-haired lady in a green dress who vanishes in hallways, mysterious pub optics, a spectre in the shared cellar, and occasional eerie lights with an unpleasant smell on the upper floors.
