@id,@lat,@lon,name
269563033,46.5124603,6.6339961,Cabine à livres
269754620,51.3840194,-1.1530127,
269950102,50.9464426,-1.5938652,
270547809,48.0056615,-1.8493607,
271536487,50.6394290,-2.1990389,
271771295,52.5777892,-3.3331995,
271858175,51.0243741,-1.4665410,
280088938,49.8782870,6.8141391,
280606829,51.4696987,-0.0283541,
281185624,51.2563561,-0.6076527,
286573227,52.2251496,1.1810998,History Box
289033996,52.5583100,1.5503016,Reedham Ferry Phone Box Library
289958397,47.5591292,8.5015594,
290471852,53.3574354,-3.1233783,Hillview 1211
290854991,56.0100889,-3.3952602,
293535858,50.9448572,-3.3376562,
294630128,52.1425742,0.1192107,
295060479,51.3770262,-0.8556313,Book Swop
296166501,50.9842844,-3.3516003,
297348016,52.9469594,-0.8916574,
297976959,51.7286313,-2.2747184,Kings Stanley Library
298419125,51.4615093,-2.7597113,
298543187,51.2169888,-0.8035167,Book Swap
300809275,53.8752383,10.6769885,KulTürKabuff
300923851,52.0332683,-2.0210277,
301034276,52.2343853,-3.3806651,
302091936,55.3880602,-1.6126521,
304964879,51.1384040,1.0007884,Book Swap
305160642,51.3956664,-2.0036398,Heddington Book Swap
305549765,52.2916629,0.0905025,Book Exchange
308928120,52.0203671,0.6045692,
309359240,51.4495153,-1.9478856,
309979118,50.9266852,-2.5873101,
310671417,53.1517054,-1.2812671,
310966736,47.9990410,-1.7757642,
313363565,50.2245733,8.8771996,
313972654,51.2825660,7.0305423,Bücherbar
316984130,51.9284543,0.6961082,Earls Colne Telephone Box Book Exchange
317950695,49.8323861,9.8725874,Bücherbox
320126234,48.8930481,11.1801056,
321323227,50.7310075,-2.7349889,Book Exchange
322031494,53.5492236,-1.8386292,
325184753,51.1996960,-0.6629587,
325200485,49.8764622,13.5752535,
325621153,54.1058409,-0.8464858,
325673910,52.0309571,-2.1004704,
327183395,54.9763075,-1.8227716,
329398805,51.3062691,1.1469891,
330456415,51.6422896,6.7657559,
330560233,48.6894154,9.4213992,
332589202,51.6926704,-2.2336430,
336636517,53.2405502,-2.0902468,
339361373,51.7256616,-2.1521616,
339699698,51.9342050,1.1172501,Bradfield Book Exchange
341195204,51.5924677,-2.4803900,Swap Box
344528941,50.0092232,14.4622708,
344751760,52.3659793,-0.3671538,
344766437,52.3255256,-0.3748433,
346426302,52.3703815,-0.4234835,
347500001,47.7925135,-4.2721844,
348777755,53.3852143,-2.4553357,Sandy Lane Book Swap
351542954,47.8079159,-4.2626921,
353365641,51.8903777,1.0748543,
354693647,53.7041483,-2.6139706,Defibrillator/Bookswap
354902666,52.5822823,-0.4172591,
354906141,52.5918101,-0.4259534,
356892908,46.1109090,6.0798083,
357875253,51.3576027,1.0201905,
357950921,48.4476647,-3.1203927,
358024254,51.3637302,1.0329643,
358549603,51.4146692,-1.3756158,
360347535,51.7351142,-2.2099040,Butterow Book Exchange
360683580,53.3481541,-2.2436194,
362442988,51.1077376,1.0159843,
364382846,51.3702317,6.4113836,Schmökerbude
365159848,52.1433006,-2.2426774,
366964632,50.0586891,14.5575378,
367660337,46.4331835,6.9155068,
368339059,51.2761216,-1.1526038,
369818916,48.0658775,11.6101830,
370136564,53.3087208,-1.4512555,K6 Book Exchange
370530439,51.1537680,-3.3041234,
371394994,53.8412650,-1.8712956,
371551662,52.0193763,-2.0957775,
371659237,52.2408801,0.5830977,
372597555,52.0388511,-2.0049840,
373103345,51.8405084,-1.4013060,
374340544,46.4398667,6.9127913,
381657787,51.2233862,-1.1141059,
387180632,46.1206461,6.1039856,
389001551,53.2534518,-3.0090120,
389690515,53.2659124,-2.6327345,Book Exchange
391844739,57.5491763,-4.2618574,
392115527,52.3615864,1.0015525,Book Swap
392122281,43.9977408,2.6235141,
392448078,52.9657950,-1.5029540,
406766073,53.0233138,-1.0576091,Woodborough Book Exchange
412723776,46.4719470,6.8325684,
412813790,51.2339955,-0.5997557,
414090490,53.1959976,-1.7773231,
414132950,53.6681218,0.0332299,
414194103,53.0034399,-0.9774050,Caythorpe Book Exchange
415494822,46.5183565,6.5071033,La Cabine d'échanges
415494868,46.5178492,6.5257808,Préverenges bouqine
415545289,56.5549120,-5.4093603,Port Appin Book Exchange
416049065,47.8604877,15.0310437,
416621275,47.3478077,8.3579729,
419112019,52.3899293,9.7456087,
419365629,40.6832332,-74.0045885,Little Free Library
419478915,52.3934773,9.6850598,
420256229,50.5142237,7.3094325,
427020303,53.0969049,-1.0093847,
427551273,51.6304294,-2.5653612,
428651869,43.2656294,-0.1198471,
429381828,53.0007196,-1.0610480,Lambley Book Exchange & Information Point
430286675,51.0653867,0.8577382,
430866198,52.3630024,12.9746325,
431592446,46.7463576,7.1239664,
431968947,53.3145065,-2.3149282,Book Exchange
433062073,50.9639513,-2.8350939,
433677062,53.8576569,10.7140202,
436251261,50.7000629,-3.2963382,
436371691,53.9587436,-0.7995407,
442358743,52.7673885,1.2930329,
443104194,59.9254318,10.7048719,
443690865,50.6910686,-3.3987008,Woodbury Salterton Book Exchange
444482370,47.9197932,-1.8605287,
445409489,51.4787720,-0.0261830,Under the Rainbow
448035878,55.9864886,-2.7492880,
450151512,51.1461696,1.0738764,
450151771,51.4611618,0.0028631,
450188020,51.7039459,0.4823346,
453544189,56.3569281,-4.3734768,Balquhidder Book Exchange
454583793,56.4951888,-4.1644974,
455959387,50.9344787,6.9561409,
456799784,50.0067849,9.1503804,
460020608,53.1811638,-1.8680183,
461073227,52.2461410,-0.2987332,Hail Weston Phone Box Library & Book Exchange
462620774,53.9873766,-1.5205765,The Saints Community Library
466038070,51.8441578,-2.4062142,used_book_exchange
467481870,51.7466295,-2.3240937,Community Book Swap
469846680,52.0721099,-2.1156145,
470478670,52.8910516,-1.0904130,
470729596,52.5768150,5.7683095,
470965741,57.5881057,-4.5377065,
471125556,57.5050574,-4.2685339,
471284932,46.9329696,6.1676913,Biblio’Cab
472428361,51.3215570,-2.4365334,
472734740,53.0219946,-2.8133982,
473744373,48.6158506,7.3072307,
474896095,51.9218724,0.2151508,Ugley Green
477014121,53.0404304,-1.5039493,
477368695,52.3709371,9.7283593,Calenberger Neustadt
478203946,52.9454897,0.7249320,
478683457,53.7321413,10.7440363,Bücherwurm
479180770,52.8915931,-1.0780935,
490259676,53.7755153,-0.9234215,Wressle phone box
493634130,52.2259314,0.9381052,
493733417,50.7255828,-1.5893242,
494331669,50.7462587,-3.3917144,Library
496404645,49.0200187,-0.6307791,
498488554,51.9594248,8.6582026,
502540114,51.8873315,-0.1000167,Lordship Arms PH
502540679,51.9301055,0.0871408,Brewery Tap PH
504721404,51.2131769,-1.1585857,Old Phone Box
506568673,51.0253064,-1.3901618,
508055423,51.4955201,8.0491745,Günner Bücherschrank
509085604,50.9385661,-2.2647314,
511014566,51.3171945,9.4805373,
512633288,50.7394014,7.0896225,
512682892,49.3418576,16.2583407,
520309538,52.6204410,13.3558874,Fernsprecher
530143481,47.0202863,7.4369609,
533730813,53.6039892,-1.8506460,
534793433,52.4168388,0.3438622,
534876553,52.3062523,0.7667202,Great Livermere Book Exchange
534955051,52.3019106,-1.2407167,
539530949,51.6827233,-2.1554946,
540335921,50.7144027,-3.0512721,
543610417,42.1735200,-77.9787700,Scio Free Library
543623827,43.5750600,-75.9961500,Cogswell Free Library
546617457,51.8429081,-2.0556834,
547534870,52.1252152,-2.2871545,
554739420,53.5897312,-1.7966886,
565604985,48.7319942,9.1112506,
570371986,50.1085390,8.0982053,Wambacher Bücherzelle
577538549,50.6603465,-3.2978693,
581959175,48.1292366,16.2832536,
582897920,53.6850036,-2.6382810,Book Swap
582898909,53.6909697,-2.6358094,Book Swap
585202808,50.6588556,-3.5279735,
588519192,53.3106793,-2.2968023,Book Exchange
588766426,49.2945262,8.6991782,Öffentliches Bücherregal
596584685,51.5569154,-0.7498119,
601043755,45.9646707,4.0098092,
610380095,47.3484853,7.9115722,Offener Bücherschrank
615963199,52.3651423,0.0128412,Phone Box Library
617152862,48.1881108,16.3568700,
618792582,52.9159633,-1.3202524,
618836359,52.9217110,-1.3731201,
619411345,52.0779166,-2.3323235,Malvern Wells Community Book Exchange
622669872,53.9588131,-1.5338681,
623666943,53.8770624,-2.9637836,
632791080,51.7362390,-1.7895577,
648473357,52.3124684,9.7892519,Bücherschrank
650493651,52.0950623,-1.9081977,
651772317,-12.9932429,-38.4611356,
656644499,50.9591070,-3.2070535,
658689727,52.4207600,-2.2322100,
659432421,50.8243286,-1.5762368,
664593814,53.8616792,-0.8130438,
667479475,52.7928174,0.4369277,
671772185,53.8316356,-2.3884971,
672697281,53.9056497,-2.3684037,Grindleton Info Hub
672947631,53.8690188,-0.9504889,Thorganby Book Exchange
672964062,52.3760345,-0.0943624,Old Hurst Book Exchange
680120542,53.6990630,-0.7977587,
683494569,48.6947565,9.4224610,
684644223,50.8462310,-0.9366621,Booknookems
686405852,48.2019393,16.3451033,Offener Bücherschrank
692141538,55.8262640,-3.2216707,Pandora's Box
699960356,51.8508696,0.1608645,
700781188,53.2839463,-1.5256481,
708903164,50.8055350,-3.3693939,
734000749,47.7547209,-1.8844883,
734687668,50.2215256,11.9366685,
738432333,50.7986964,-3.2472378,
738839717,51.8111606,-1.3999310,Freeland Little Free Library
747090700,54.4505348,-1.2802506,
747512859,51.4234358,-2.2637675,
759554381,50.0617005,8.8069017,
764729559,56.4710518,-3.4088579,
765583987,48.3725371,10.8935062,
767414320,48.7444162,7.3625747,
768563506,51.8035862,0.4610421,
768939806,52.4280987,-0.1493614,Little Free Library
768945175,51.8084490,0.3519028,
772458508,52.0410182,0.5310343,
777887079,51.8748346,1.1180436,
779352904,49.4126588,11.0127613,Bücherzelle
780412188,47.5338752,6.8969526,Self-service pour l'esprit
782421001,52.4551577,0.2009976,
795226554,53.3239123,-1.1685017,Shireoaks Book Exchange
797141609,50.1080904,-5.3524733,Book Exchange
798901955,43.7301815,0.8771487,
799216568,52.0472033,-1.8943320,
812041980,51.3475634,-2.1011822,Telephone Box Library
815477485,52.8723377,-0.8546262,
818860154,45.6749885,3.6357338,Le livre vagabond
822492138,49.8886138,15.5298474,
831494356,47.0594867,15.4532261,Offenes Bücherregal Moserhofgasse 53
832690711,50.9886411,-0.8590125,
834710045,43.7076330,2.1381407,
838587557,51.1448016,1.2778389,
838825013,50.8163883,0.1772884,
840613443,51.0901738,-1.4355051,The Book Phone
842577527,52.2779179,1.6287870,
843598310,46.0107633,8.9954945,Bibliocabina
846479788,57.3391201,-4.5042329,
848594531,51.3050424,13.3036096,Offener Bücherschrank
848844016,52.9829562,-1.3553136,
851874436,51.0069053,-2.3373496,Kington Magna Book Exchange
861123929,52.0441605,-1.9679718,
861295167,52.4712996,9.3836706,
865438489,53.2964048,-1.6349472,
868347992,48.3542316,10.9447635,
868419657,52.0437238,-1.9342293,
871606010,51.8902205,-0.0562722,
871664292,51.8715530,0.1070305,
874358412,51.9414863,0.1117809,
874409379,51.9867311,-0.0861258,
888513973,49.7598733,9.5175362,Bücherzelle
892743040,42.7824253,0.6018354,
895601092,52.3727008,0.9268427,
895907545,52.2769347,0.7656235,Book Exchange
911328241,53.0282121,-1.7550518,Book Box
912176345,48.2979878,16.5599362,
912320687,50.9304448,-1.6167244,
912454117,50.9089223,-1.5544940,
916881774,48.7891189,9.3415867,Öffentliches Bücherregal
917074536,47.1046434,8.6763477,Büchertauschbörse
919727860,54.5329561,-2.6783744,
919884783,50.9754385,-1.6537176,
920078850,47.4379334,1.2953420,
925348550,51.0349204,-3.9100894,
928612650,53.0026741,-1.8422270,
929098254,53.0349327,-1.9484814,foxt road bt box
931625681,50.8806816,6.8913792,Öffentlicher Bücherschrank
932337083,50.1268141,-5.3712793,
945440738,50.9960293,-0.6372061,
946029148,52.7815479,-2.2018301,Haughton Book Exchange
948352983,52.9637325,-1.8509650,
955179369,52.7858566,-2.2551126,BKV Book Swap Shop
967012503,45.4641739,2.7692315,
968823630,52.0654112,-1.8149596,
969167284,52.8564712,-2.2098552,
973616024,49.4016843,8.6295775,Eppelheimer Büchertreff
976698895,48.0291194,16.3789316,Münchendorfer Bücherinsel
983950020,51.2066707,7.1324560,
987045350,43.6817577,1.3179133,
997158165,52.9962422,-1.4383460,Horsley Book Exchange
1005710500,48.1172123,16.2004550,
1012878502,52.9605840,0.7222495,
1023673466,51.3753071,-1.4839383,
1023744943,53.6992758,-1.7526238,
1035301346,49.0015128,8.4069493,Öffentlicher Bücherschrank
1035571973,49.0900529,-0.6069931,
1073847741,52.8477785,-2.0659346,
1075462011,53.6841718,-1.8348397,Elland Book Swap
1094789080,49.8580984,8.6509033,Offenes Bücherregal
1095441935,51.1758292,-1.6031053,
1097017758,55.8681223,-2.9685992,
1102433192,52.6353603,-0.3434907,
1106973109,52.1250311,-2.1776477,
1112467314,52.0556571,-2.1819367,
1116163967,54.0345029,-1.6259127,
1118744261,50.4413319,-4.0841770,Phone Box
1119515893,51.9043985,0.0960325,
1126637106,50.0423356,8.1953445,
1137388665,47.0804341,15.4506929,
1149153465,50.8764544,-1.2883748,Sarisbury Red Box Library
1159256233,45.1270133,5.5268860,
1163970969,51.3357631,-2.0448224,
1185419386,53.0496424,-1.4355734,
1194533563,52.7779040,1.3593408,
1195576138,51.1083454,0.8670988,
1198856018,50.9924157,-4.4804619,
1202427858,52.8192578,-0.5471729,
1202433421,54.8488872,-2.7032269,
1209710289,50.6623485,-3.7671512,Wellbeing Library
1210961179,52.9705472,-1.4594578,The Little Eaton Book Exchange
1214037869,51.0894741,-0.4495035,Rudgwick Children's Book Exchange
1222476094,52.8459261,-1.3250642,
1234587680,45.0688488,4.8304257,
1248985572,52.3773882,9.6847694,
1249230840,53.0340319,-1.3138945,
1249673919,52.3354226,0.8050256,Book Exchange
1250003251,53.0134389,-1.9705576,
1260162714,47.4490227,7.7645952,
1281023322,53.3670756,-2.5723037,Book Swap
1285970343,49.5747386,5.9851218,Bicherkabinn
1286936603,52.9666841,-1.8037832,
1298502479,48.2167372,16.3434010,
1302258480,53.0244928,-0.8659813,
1307249572,52.4115609,-0.4413907,
1311822556,57.3239080,-6.1103938,
1315310816,54.1736856,-2.5312896,
1317337626,53.3250529,11.4993027,
1324363331,48.4132147,9.9537266,Bücherkiste Kelternweg
1335933626,52.7354549,1.4262519,
1346036177,51.3615845,7.5060969,
1351225478,51.1439543,0.3804407,
1352772494,51.1987340,1.2007854,
1361482407,48.2420843,16.4039718,Bookhaufen
1365767591,52.3565145,9.3493587,
1371290611,49.6053326,11.0143283,
1374889489,50.5514584,-2.4287079,The Grove
1380718641,50.0814905,8.2261926,
1380718644,50.0123236,8.2655463,
1385233112,51.2967106,6.2283861,
1389937538,51.0220307,-1.5076278,
1393613249,50.7996267,12.7999310,
1395252848,50.7590355,-2.1216730,Morden Book & DVD Exchange
1398848223,45.5342839,4.5529062,
1399918047,46.4114805,0.5940260,
1400850713,45.5286193,9.3751504,Bibliocabina
1406897119,53.1140841,-1.5094771,
1411204029,48.8096543,-0.6495307,
1416351765,53.8428223,10.6871529,
1422453602,50.7167530,7.1535569,Offener Bücherschrank
1422453604,50.7332801,7.1065949,
1422453606,50.7367893,7.1139040,Offener Bücherschrank
1422541042,53.1463293,-1.6073748,
1423373909,47.5605516,8.9037908,Offener Bücherschrank
1432486105,52.3622070,9.7537523,Bücherschrank
1433938554,53.2752249,-1.4964259,
1434108537,52.3421233,9.7138509,
1444948991,50.9916985,7.1310202,Öffentlicher Bücherschrank
1445778485,52.4559424,0.6645944,
1450578721,51.8499070,0.7166324,Feering Book Exchange
1452664198,52.8705040,0.9400721,Thursford Bring & Borrow Library
1459346396,52.2939793,-0.2544773,Buckden Book Swap
1461167917,50.8009855,-2.0739864,
1466727044,51.9506104,-1.7216232,
1472965840,52.9553631,-1.6615120,
1485782980,51.3466565,1.1898242,
1494281198,50.8309601,12.9235376,
1494329642,51.9351997,-4.8219323,
1495862464,55.0778460,-3.6762325,
1496368002,51.5240224,9.9465123,
1500390520,52.3005574,0.6937555,
1501633670,47.2764392,7.2806810,
1502752832,48.8726523,-1.8249914,
1503948284,50.9496465,-2.8515956,
1529256453,52.5420291,1.1796114,Wreningham Swap Box
1529256454,52.5286180,1.2251016,
1551425598,54.0958415,-1.2770295,
1559522024,50.2550748,8.6389994,
1563523751,47.3482449,6.7569885,
1563931991,50.7302027,7.0983750,
1565733918,49.9673047,14.3862281,
1567129616,52.0195814,-1.8939319,K6 Phone Kiosk
1567636753,50.1225552,8.6460844,
1568072557,45.6007773,-122.7496246,Cathedral Gardens Community Kiosk
1571491938,56.6137255,-5.9831681,
1572580006,45.6711979,3.2380120,Microbibliothèque
1582137859,50.0946940,10.7936737,Bücherzelle Ebern
1591103952,50.9822543,7.0252811,Öffentlicher Bücherschrank
1596592505,43.0682921,-89.4237211,Little Free Library
1608933025,52.0888906,-1.6493278,
1631588839,48.4937007,2.1941660,
1635525598,50.8388469,7.4382586,
1642179461,50.0870455,8.2421548,
1655557290,59.8545882,10.3827984,Turbokka Asker Turlag;Furu
1661663590,52.9908107,-0.6765117,Hougham Book Exchange
1665027853,49.3431583,14.3920502,
1670696166,51.6417802,-2.0129277,
1674468469,52.3756167,9.7069653,
1677210011,52.1226765,-2.5886243,The Book Box
1691828173,52.6203986,1.3886172,
1694302231,50.9686440,6.9486436,Bücher tauschen
1698530596,50.0916956,8.6071775,
1707208759,-34.1233933,-63.3872029,Biblioteca Popular Juan Bautista Alberdi
1710872276,39.1690808,-86.4850167,Little Free Library
1712072328,49.3894923,6.0455370,
1712766202,49.4296102,8.6819740,
1712776048,49.4100037,8.6951825,Öffentliches Bücherregal
1712788622,49.4187150,8.7564949,Öffentliches Bücherregal
1713332281,51.0776522,-1.9004148,
1714716107,50.7190901,-3.2203934,
1716505802,48.2209871,16.4003342,Bücherzelle
1718151855,53.5817461,-1.7361396,The Telephone Exchange
1719734213,53.2304485,-3.8606172,
1722792180,52.3716452,9.7353393,
1752323981,51.8323349,0.5384154,
1755888923,52.4732728,13.3142284,Villa Libris
1762104647,46.4013949,6.5864183,
1766028099,51.1579879,-1.4398684,
1766028146,51.1524267,-1.4427590,
1767871676,53.0189829,-2.5825639,
1768950208,47.5415912,-2.3243678,
1769019887,51.3951790,-2.1741050,
1770324727,51.2563697,7.1402267,Öffentlicher Bücherschrank
1782448257,46.4911201,0.8384000,
1782767282,51.0602079,-2.1209844,
1783053743,51.1639336,-2.0916812,Book Swap
1787628969,51.2988383,9.4703150,
1788446864,52.4899281,13.3143539,English Phone Booth/ BücherboXX
1795089704,51.3493933,-2.0805903,The Lye Phonebox Public Bookcase
1799660564,51.0236404,-3.2081200,
1799957187,51.2492013,-0.1056782,Brewer Street Library
1802833263,53.5821279,9.9736244,
1809809542,51.4941552,8.0534899,Infozelle
1816705224,52.1239292,-2.0318424,
1826395646,44.5875135,4.1292155,
1826599581,52.0793420,-2.0662797,
1826689785,52.4998661,0.9231707,
1828591611,50.8545052,-3.5064595,Bickleigh Library
1830933094,50.1107226,8.6992593,
1834062783,10.1617859,-67.3958503,Biblioteca Nuestra America
1838699095,44.1094500,3.9458341,
1843121926,47.5607201,8.8902653,Offener Bücherschrank
1844315304,51.2128176,6.7685465,Öffentliches Bücherregal
1847232557,53.7399567,-1.7157585,
1849671094,52.1155803,8.6655240,
1852421805,53.5067131,12.4463826,Bücherzelle
1853272151,43.8107408,4.0681658,
1857630890,55.6853277,-2.7212600,Blainslie Telephone Box Library
1857856905,50.9331625,7.3250518,
1858439824,53.8955746,-1.4530836,
1863389495,51.2203218,6.7660871,Bücher Schrank
1868312390,49.3265477,6.2394272,
1868848988,44.8274254,0.0363842,
1871244585,51.9622801,-2.3037522,
1878907015,50.1023356,8.6612192,
1881681675,53.0984780,-0.5339419,Wellingore Community Library
1883955074,52.9520186,1.0863191,
1884431008,51.1362059,-3.1609060,Book Exchange
1891804010,55.9601054,-2.6421714,
1896454645,52.3926776,9.8225337,
1906863493,52.1700335,-0.8816278,
1907061712,51.4118502,7.2019251,Mercator Bücherschrank
1909715321,49.5102432,17.4795305,
1917439604,49.3739062,11.2135457,Bücherregal
1925288503,49.8443474,9.6030676,Buchbahnhof
1935729234,43.3640335,-2.9957636,
1938147333,32.7428398,35.0589447,ספריית שביל ישראל
1941759373,51.4454315,7.3366202,öffentlicher Bücherschrank
1951163198,48.5492145,9.0343004,Buchwechselbaum
1960266274,52.9744958,-3.2683616,
1967357200,56.7466824,-3.5309889,
1979409800,49.4146136,8.6907756,Neuenheimer Bücherregal
1979409801,53.0947167,8.8021129,
1985711468,55.5251784,-2.5176043,
1997198969,47.5772163,-0.6627194,
2000451815,49.7707444,15.2711493,
2011493155,51.4953811,-2.5185264,Frenchay Book Exchange
2012425880,48.9925492,1.8457115,Bibliophone
2019711408,52.5394428,10.8948089,Büchertauschbörse Parsau
2020307908,50.9239476,6.9667223,Bücherschrank
2021362958,50.9245982,-1.6626080,
2045201210,38.9525305,-76.9441858,Little Free Library
2047232987,50.7835481,-1.5295459,Olga phone box
2048231805,54.1002834,-1.0615486,
2055220755,49.5944628,11.0050254,
2076766953,50.2806446,7.6175268,Englische Telefonzelle
2082552762,51.3125593,7.0894157,Lesbar
2083680807,50.5567360,6.2397456,RWE Bücherschrank
2087032733,47.9074068,6.7831940,
2088081742,48.4287152,16.1681265,
2088673072,50.6663516,-3.6749990,
2092476915,51.4917154,7.5555216,Mercator Bücherschrank
2098659295,52.9020419,-1.0984589,
2101739381,50.9662008,-2.3172348,
2103290927,46.4015480,6.5951362,
2104405007,50.0025831,8.2722855,Offener Bücherschrank: Kinderbücher
2111208646,51.1439525,0.0932378,
2113970998,50.1627735,14.7516304,
2118575692,48.3282851,16.1749970,
2121644451,50.7744800,-1.5234575,Portmore Telephone Box
2123566469,43.9444386,4.8057482,
2126906262,48.4041674,7.1620367,
2143312983,52.3932905,0.9994276,Book Exchange
2145617438,52.3092512,10.5048372,Bücherschrank IKEA
2148242882,51.9162601,1.2238679,Book Exchange
2157259887,49.2282684,-0.4591009,
2159514408,52.0373932,-4.4690048,
2159867364,53.8717846,-1.4466922,Scarcroft Book Exchange
2159884418,55.6405698,-2.2782954,
2174225751,50.8152411,-1.5942112,
2199440230,39.0056523,-95.7281225,
2200772841,53.9432192,-1.8761396,
2200861521,46.3652539,4.2325116,
2210489839,51.6935241,-0.4339711,Bardaid Box Library
2211432836,53.0062787,-0.8968212,
2238677569,48.9973387,8.3997219,
2242660204,52.3330648,-0.1204960,Houghton & Wyton Library
2245073811,50.0907737,8.7570495,
2246083535,50.1213097,8.6802324,Bücherschrank Nordend II
2247164657,52.3127055,13.0340196,Bücherzelle
2268488360,55.6674272,-2.2046358,
2281301079,50.9313782,6.9368985,
2286118260,52.6041274,0.9452360,
2292262496,48.8823421,2.0770610,
2293991313,46.1772800,8.7010430,
2296331136,56.3755421,-3.9921775,
2305105810,49.8175315,8.8912410,Öffentlicher Bücherschrank
2311741646,50.7850779,6.0823413,
2312721351,50.7377338,7.0102534,
2312807451,49.5576600,11.1244697,Bücherbox
2313016428,49.8712758,8.7879202,
2318630554,45.5586868,5.2862197,
2320803426,52.3383710,9.6273484,Bücherschrank
2321829898,50.9809547,-1.7184678,
2321882179,51.0417671,-1.6348773,
2321882193,51.0448697,-1.7372914,Book Swap
2331904185,48.9462970,9.4294471,Das offene Bücherregal!
2332379685,52.4791629,-2.6125630,
2334453774,47.8800544,7.7308829,Bücherecke
2338159494,52.8037880,-3.8897274,Swap Shop
2338256591,52.0712749,4.2726859,Little Free Library
2341690992,44.8491091,5.7071082,
2352041868,53.9662621,-1.9411515,
2356358863,51.9885857,-0.6193419,
2359234512,53.7714185,7.7004009,Vertrauensbücherei
2359237222,53.7709959,7.7003378,Vertrauens Bibliothek
2361013954,53.8965039,-1.1755824,
2376783429,46.3504132,6.1948705,
2380467771,50.2902270,2.7794608,
2388148080,52.8094065,-0.8685608,Scalford Book Box
2389398142,47.1672491,0.2414979,
2394458927,51.0398260,-1.6089738,
2395648762,44.3916493,7.5517595,Biblioteca Civica
2397466743,51.3290550,8.0044225,
2402309266,43.3631670,1.8662259,
2402823724,52.4005177,9.7751797,
2402826827,52.3947666,9.7612615,
2403864139,49.9693602,8.8386826,Öffentlicher Bücherschrank
2410013612,50.7764002,-3.0355967,
2410757528,50.7141450,7.0459154,Offener Bücherschrank
2410757529,50.7270655,7.0750339,Offener Bücherschrank
2413369206,53.6830724,-0.3298873,
2416916223,47.1429647,7.2472418,
2418383302,50.9961034,11.0262074,Open Book
2419239668,51.4284990,6.8419576,Büchertelefonzelle
2422652843,50.0586255,8.2912168,
2425361609,49.8841040,2.3233756,
2428949624,48.8976217,2.2361805,
2430696511,48.8873807,9.2799668,
2439089469,52.7939486,1.4308350,Briggate Book & Seed Exchange
2446655223,48.0913105,-1.6408945,Place aux livres
2449686618,37.4491931,-122.1698054,Claremont Way Little Free Library
2451583896,54.1461458,9.2922466,Büchertauschbörse Albersdorf
2453511751,51.1109706,-4.1717980,
2457794143,43.2139373,-0.3000436,
2463406723,50.7514966,-2.1239040,Morden Book & DVD Exchange
2464557080,53.0947823,8.8004884,Umsonst Regal
2471880272,49.7085104,7.6719895,
2473423769,44.8140612,-0.5727139,
2479295164,56.3119985,-3.5858934,
